Panel,Area,Floor,Equipment served,Panel used/cap,Point Tag,Type,Description,Signal / Range,Units,Wired,Terminated,P2P verified,Func. test,Observed value / state,Notes
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI27,DI,Digital input #27,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI28,DI,Digital input #28,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI29,DI,Digital input #29,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI30,DI,Digital input #30,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI31,DI,Digital input #31,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI32,DI,Digital input #32,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI33,DI,Digital input #33,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI34,DI,Digital input #34,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI35,DI,Digital input #35,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI36,DI,Digital input #36,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI37,DI,Digital input #37,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI38,DI,Digital input #38,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI39,DI,Digital input #39,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI40,DI,Digital input #40,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI41,DI,Digital input #41,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI42,DI,Digital input #42,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI43,DI,Digital input #43,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI44,DI,Digital input #44,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI45,DI,Digital input #45,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI46,DI,Digital input #46,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI47,DI,Digital input #47,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI48,DI,Digital input #48,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI49,DI,Digital input #49,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI50,DI,Digital input #50,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI51,DI,Digital input #51,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI52,DI,Digital input #52,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI53,DI,Digital input #53,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI54,DI,Digital input #54,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI55,DI,Digital input #55,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI56,DI,Digital input #56,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-DI57,DI,Digital input #57,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT05,BTOT,Pulse / totalizer #5,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT06,BTOT,Pulse / totalizer #6,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT07,BTOT,Pulse / totalizer #7,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-BTOT08,BTOT,Pulse / totalizer #8,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI05,AI,Analog input #5,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI06,AI,Analog input #6,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI07,AI,Analog input #7,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI08,AI,Analog input #8,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI09,AI,Analog input #9,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI10,AI,Analog input #10,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI11,AI,Analog input #11,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI12,AI,Analog input #12,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI13,AI,Analog input #13,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI14,AI,Analog input #14,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI15,AI,Analog input #15,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI16,AI,Analog input #16,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI17,AI,Analog input #17,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI18,AI,Analog input #18,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AI19,AI,Analog input #19,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AO01,AO,Analog output #1,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RS-10-1,Floor 10,10F,,151/164,RS-10-1-AO02,AO,Analog output #2,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO06,DO,Digital output #6,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO07,DO,Digital output #7,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO08,DO,Digital output #8,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO09,DO,Digital output #9,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO10,DO,Digital output #10,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO11,DO,Digital output #11,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO12,DO,Digital output #12,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO13,DO,Digital output #13,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO14,DO,Digital output #14,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO15,DO,Digital output #15,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO16,DO,Digital output #16,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO17,DO,Digital output #17,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO18,DO,Digital output #18,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DO19,DO,Digital output #19,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-DI08,DI,Digital input #8,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AI05,AI,Analog input #5,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AI06,AI,Analog input #6,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AO01,AO,Analog output #1,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RCP-4-1,Floor 4,4F,EVU-8,37/40,RCP-4-1-AO02,AO,Analog output #2,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO06,DO,Digital output #6,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO07,DO,Digital output #7,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO08,DO,Digital output #8,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO09,DO,Digital output #9,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO10,DO,Digital output #10,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO11,DO,Digital output #11,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO12,DO,Digital output #12,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO13,DO,Digital output #13,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO14,DO,Digital output #14,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO15,DO,Digital output #15,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO16,DO,Digital output #16,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO17,DO,Digital output #17,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO18,DO,Digital output #18,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO19,DO,Digital output #19,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO20,DO,Digital output #20,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO21,DO,Digital output #21,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO22,DO,Digital output #22,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO23,DO,Digital output #23,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO24,DO,Digital output #24,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO25,DO,Digital output #25,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO26,DO,Digital output #26,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO27,DO,Digital output #27,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO28,DO,Digital output #28,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO29,DO,Digital output #29,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO30,DO,Digital output #30,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO31,DO,Digital output #31,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO32,DO,Digital output #32,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO33,DO,Digital output #33,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO34,DO,Digital output #34,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO35,DO,Digital output #35,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO36,DO,Digital output #36,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO37,DO,Digital output #37,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO38,DO,Digital output #38,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO39,DO,Digital output #39,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO40,DO,Digital output #40,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO41,DO,Digital output #41,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO42,DO,Digital output #42,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO43,DO,Digital output #43,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO44,DO,Digital output #44,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DO45,DO,Digital output #45,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI08,DI,Digital input #8,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI09,DI,Digital input #9,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI10,DI,Digital input #10,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI11,DI,Digital input #11,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI12,DI,Digital input #12,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI13,DI,Digital input #13,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI14,DI,Digital input #14,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI15,DI,Digital input #15,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI16,DI,Digital input #16,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI17,DI,Digital input #17,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI18,DI,Digital input #18,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI19,DI,Digital input #19,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI20,DI,Digital input #20,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI21,DI,Digital input #21,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-DI22,DI,Digital input #22,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-4-2,Floor 4,4F,"AC-17, AC-21, EVU-9",96/114,RCP-4-2-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
